Name,url,Bias
LiveStrong.com,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Living Whole,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Media Fact Watch,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Media Roots,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Medical Daily,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Medical Kidnap,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Medical Medium,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Medicine News,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Mercola,Sources in the Conspiracy-Pseudoscience category ,conspiracy
MindBodyGreen,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Modern Alternative Mama,Sources in the Conspiracy-Pseudoscience category ,conspiracy
National File,Sources in the Conspiracy-Pseudoscience category ,conspiracy
NationalSecurity.News,Sources in the Conspiracy-Pseudoscience category ,conspiracy
National Vaccine Information Center (NVIC),Sources in the Conspiracy-Pseudoscience category ,conspiracy
Natural Awakenings Magazine,Sources in the Conspiracy-Pseudoscience category ,conspiracy
NaturalCures.com,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Natural Health 365,Sources in the Conspiracy-Pseudoscience category ,conspiracy
NaturalMedicine.News,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Natural News,Sources in the Conspiracy-Pseudoscience category ,conspiracy
NaturalNewsBlogs,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Natural News Radio,Sources in the Conspiracy-Pseudoscience category ,conspiracy
NaturalPedia.com,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Natural Society,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Naturally Savvy,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Need to Know,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Neon Nettle,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Neuronation,Sources in the Conspiracy-Pseudoscience category ,conspiracy
New American News,Sources in the Conspiracy-Pseudoscience category ,conspiracy
NewsInsideOut.com,Sources in the Conspiracy-Pseudoscience category ,conspiracy
News Target,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Newsbud,Sources in the Conspiracy-Pseudoscience category ,conspiracy
NoTricksZone,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Now the End Begins,Sources in the Conspiracy-Pseudoscience category ,conspiracy
NutrientReference.com,Sources in the Conspiracy-Pseudoscience category ,conspiracy
NutritionFacts.org,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Occupy Yourself,Sources in the Conspiracy-Pseudoscience category ,conspiracy
OffGuardian,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Online Updates,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Organic Consumers Association,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Organic Facts,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Our Health Guides,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Oye.news,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Pandemic News,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Patriots For Truth,Sources in the Conspiracy-Pseudoscience category ,conspiracy
PETA (People for the Ethical Treatment of Animals),Sources in the Conspiracy-Pseudoscience category ,conspiracy
Pollution.News,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Prepare for Change,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Press for Truth,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Prevention Magazine,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Principia Scientific International (PSI),Sources in the Conspiracy-Pseudoscience category ,conspiracy
Primary Doctor Medical Journal,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Prison Planet,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Prophecy News Watch,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Prophecy Today,Sources in the Conspiracy-Pseudoscience category ,conspiracy
QAnon.pub,Sources in the Conspiracy-Pseudoscience category ,conspiracy
RandPaul.News,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Rapture News Network,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Real Climate Science,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Real Jew News,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Real News 24,Sources in the Conspiracy-Pseudoscience category ,conspiracy
RealFarmacy,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Redoubt News,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Rense,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Return to Now,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Revolution Radio,Sources in the Conspiracy-Pseudoscience category ,conspiracy
SaneVax,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Sante Plus Magazine,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Science.News,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Science Vibe,Sources in the Conspiracy-Pseudoscience category ,conspiracy
SGT Report,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Sheep Killers,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Shoebat,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Signs of the Times (SOTT),Sources in the Conspiracy-Pseudoscience category ,conspiracy
Skeptiko,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Snopes.News,Sources in the Conspiracy-Pseudoscience category ,conspiracy
South Front,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Space.News,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Stillness in the Storm,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Stormfront,Sources in the Conspiracy-Pseudoscience category ,conspiracy
SupplementReference.com,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Sustainable Pulse,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Swiss Policy Research,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Talknetwork.com,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Technocracy News,Sources in the Conspiracy-Pseudoscience category ,conspiracy
The Anti-Media,Sources in the Conspiracy-Pseudoscience category ,conspiracy
The Automatic Earth,Sources in the Conspiracy-Pseudoscience category ,conspiracy
The Common Sense Show,Sources in the Conspiracy-Pseudoscience category ,conspiracy
The Corbett Report,Sources in the Conspiracy-Pseudoscience category ,conspiracy
The Daily Expose,Sources in the Conspiracy-Pseudoscience category ,conspiracy
The Daily Sheeple,Sources in the Conspiracy-Pseudoscience category ,conspiracy
The European Union Times,Sources in the Conspiracy-Pseudoscience category ,conspiracy
The Fullerton Informer,Sources in the Conspiracy-Pseudoscience category ,conspiracy
The Greanville Post,Sources in the Conspiracy-Pseudoscience category ,conspiracy
The Health Ranger,Sources in the Conspiracy-Pseudoscience category ,conspiracy
The Healthy American,Sources in the Conspiracy-Pseudoscience category ,conspiracy
The Hearty Soul,Sources in the Conspiracy-Pseudoscience category ,conspiracy
The Highwire,Sources in the Conspiracy-Pseudoscience category ,conspiracy
The Liberty Beacon,Sources in the Conspiracy-Pseudoscience category ,conspiracy
The Mind Unleashed,Sources in the Conspiracy-Pseudoscience category ,conspiracy
The Purist Magazine,Sources in the Conspiracy-Pseudoscience category ,conspiracy
The Rundown Live,Sources in the Conspiracy-Pseudoscience category ,conspiracy
The Stream,Sources in the Conspiracy-Pseudoscience category ,conspiracy
The Trumpet,Sources in the Conspiracy-Pseudoscience category ,conspiracy
The Truth About Cancer,Sources in the Conspiracy-Pseudoscience category ,conspiracy
The Truth Seeker,Sources in the Conspiracy-Pseudoscience category ,conspiracy
The Vaccine Reaction,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Vermont Independent,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Waking Times,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Thinking Humanity,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Thought Catalog,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Thought Crime Radio,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Thrive Global,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Thrive Movement,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Treason.News,Sources in the Conspiracy-Pseudoscience category ,conspiracy
TrialSite News,Sources in the Conspiracy-Pseudoscience category ,conspiracy
True Pundit,Sources in the Conspiracy-Pseudoscience category ,conspiracy
TruNews,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Twisted.News,Sources in the Conspiracy-Pseudoscience category ,conspiracy
UK Column,Sources in the Conspiracy-Pseudoscience category ,conspiracy
USA Hitman,Sources in the Conspiracy-Pseudoscience category ,conspiracy
USAWatchdog.com,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Vaccine Impact,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Vaccines News,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Vaccines Revealed,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Vaccine Safety Info,Sources in the Conspiracy-Pseudoscience category ,conspiracy
VacTruth.com,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Vaxxter,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Veterans Today,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Vigilant Citizen,Sources in the Conspiracy-Pseudoscience category ,conspiracy
VoteFraud.News,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Watts Up with That,Sources in the Conspiracy-Pseudoscience category ,conspiracy
We Are Anonymous/AnonHQ,Sources in the Conspiracy-Pseudoscience category ,conspiracy
We Are Change,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Weston A. Price Foundation,Sources in the Conspiracy-Pseudoscience category ,conspiracy
What Really Happened,Sources in the Conspiracy-Pseudoscience category ,conspiracy
WhatDoesItMean,Sources in the Conspiracy-Pseudoscience category ,conspiracy
WhiteHouse.News,Sources in the Conspiracy-Pseudoscience category ,conspiracy
Wikispooks,Sources in the Conspiracy-Pseudoscience category ,conspiracy
World Affairs Brief,Sources in the Conspiracy-Pseudoscience category ,conspiracy
World Doctors Alliance,Sources in the Conspiracy-Pseudoscience category ,conspiracy
WorldHealth.net,Sources in the Conspiracy-Pseudoscience category ,conspiracy
World Lifestyle,Sources in the Conspiracy-Pseudoscience category ,conspiracy
World Truth TV,Sources in the Conspiracy-Pseudoscience category ,conspiracy
X22 Report,Sources in the Conspiracy-Pseudoscience category ,conspiracy
ZeroHedge,Sources in the Conspiracy-Pseudoscience category ,conspiracy
2nd Amendment Daily News,https://www.secondamendmentdaily.com/,fake_news
4Chan,https://www.secondamendmentdaily.com/,fake_news
100 Percent Fed Up,https://100percentfedup.com/,fake_news
12minutos.com,http://www.12minutos.com/,fake_news
24Jours.com,https://www.24jours.com/,fake_news
24 News,http://us24news.com,fake_news
A Voice for Men,https://www.avoiceformen.com/,fake_news
Acting Man,https://acting-man.com/,fake_news
Action News 3,http://actionnews3.com,fake_news
Activist Mommy/Elizabeth Johnston,https://elizabethjohnston.org/,fake_news
Ada Reporter,https://elizabethjohnston.org/,fake_news
Adams County Times,https://adamscountytimes.com/,fake_news
Al Arabiya,https://english.alarabiya.net/,fake_news
Albany Standard,https://english.alarabiya.net/,fake_news
Al Bawaba,https://www.albawaba.com/,fake_news
All News Pipeline,https://allnewspipeline.com/,fake_news
Alliance Defending Freedom,https://www.adflegal.org/,fake_news
Al Manar,https://www.adflegal.org/,fake_news
Al-Masdar News (AMN),https://www.almasdarnews.com,fake_news
403 Forbidden,https://www.almasdarnews.com,fake_news
Alpha News,https://alphanews.org/,fake_news
Alt-Right TV,Source: altrighttv (dot) com,fake_news
America Daily,https://americadaily.com/,fake_news
America Max News,https://americadaily.com/,fake_news
American Action News,https://americanactionnews.com/,fake_news
American College of Pediatricians,"Overall, we rate The American College of Pediatricians a Questionable Source based on far right-wing ideology, promotion of pseudoscience, poor sourcing, and 3rd party labeling as a hate group. (D. Van Zandt 4/15/2017) Updated (12/31/2021)",fake_news
